,order_id,creation_date,session_date,movie_id,movie_age_restriction,movie_rating,number_of_tickets,ticket_price
3357,2605281,2020-09-15,2020-09-15,42471,16+,7.5,2,36.3924050632911
3358,2687803,2020-10-13,2020-10-14,42471,16+,7.5,2,23.7341772151898
3359,2093103,2020-01-22,2020-01-22,28987,16+,7.9,4,22.1518987341772
3360,2558394,2020-09-04,2020-09-04,42471,16+,7.5,2,79.1139240506329
3361,2631400,2020-09-22,2020-09-22,42471,16+,7.5,1,26.8987341772151
3362,2586918,2020-09-11,2020-09-12,42471,16+,7.5,2,39.5569620253164
3363,2084230,2020-01-20,2020-01-20,28987,16+,7.9,2,39.5569620253164
3364,2108697,2020-01-25,2020-01-25,28987,16+,7.9,2,34.8101265822784
3365,2650599,2020-09-28,2020-09-28,42471,16+,7.5,2,26.8987341772151
3366,2559880,2020-09-04,2020-09-06,42471,16+,7.5,6,23.7341772151898
3367,2607904,2020-09-15,2020-09-15,42471,16+,7.5,2,28.4810126582278
3368,2634678,2020-09-23,2020-09-23,42471,16+,7.5,2,31.6455696202531
3369,2212453,2020-02-09,2020-02-09,32452,12+,7.7,2,39.5569620253164
3370,2371582,2020-02-25,2020-02-26,32381,12+,0.0,3,44.3037974683544
3371,2071878,2020-01-18,2020-01-19,32381,12+,0.0,2,25.3164556962025
3372,2086244,2020-01-21,2020-01-21,32381,12+,0.0,2,25.3164556962025
3373,2008510,2020-01-07,2020-01-07,32381,12+,0.0,2,77.5316455696202
3374,1939127,2020-01-01,2020-01-01,32381,12+,0.0,5,23.7341772151898
3375,2069408,2020-01-18,2020-01-18,32381,12+,0.0,5,28.4810126582278
3376,2078321,2020-01-19,2020-01-19,32381,12+,0.0,2,34.8101265822784
3377,2020356,2020-01-09,2020-01-09,32381,12+,0.0,2,41.1392405063291
3378,2064388,2020-01-17,2020-01-19,32381,12+,0.0,2,47.4683544303797
3379,2040191,2020-01-12,2020-01-12,32381,12+,0.0,2,44.3037974683544
3380,2089582,2020-01-21,2020-01-21,32381,12+,0.0,2,23.7341772151898
3381,1952619,2020-01-02,2020-01-02,32381,12+,0.0,2,42.7215189873417
3382,2009090,2020-01-07,2020-01-08,32381,12+,0.0,2,60.126582278481
3383,2150187,2020-02-01,2020-02-01,32381,12+,0.0,2,23.7341772151898
3384,1990319,2020-01-05,2020-01-06,32381,12+,0.0,3,39.5569620253164
3385,2031804,2020-01-11,2020-01-11,32381,12+,0.0,2,110.759493670886
3386,2059996,2020-01-16,2020-01-16,32381,12+,0.0,2,39.5569620253164
3387,2012325,2020-01-08,2020-01-08,32381,12+,0.0,2,37.9746835443038
3388,2004799,2020-01-07,2020-01-08,32381,12+,0.0,4,39.5569620253164
3389,2005911,2020-01-07,2020-01-07,32381,12+,0.0,3,42.7215189873417
3390,2071650,2020-01-18,2020-01-18,32600,18+,0.0,2,71.2025316455696
3391,2464087,2020-03-09,2020-03-09,35404,16+,5.0,3,39.5569620253164
3392,1968596,2020-01-03,2020-01-04,30595,12+,0.0,2,28.4810126582278
3393,1985351,2020-01-05,2020-01-06,30595,12+,0.0,2,69.6202531645569
3394,2222315,2020-02-10,2020-02-12,19255,18+,0.0,2,28.4810126582278
3395,2026476,2020-01-10,2020-01-11,30595,12+,0.0,4,45.886075949367
3396,1987944,2020-01-05,2020-01-06,30595,12+,0.0,2,39.5569620253164
3397,1998595,2020-01-06,2020-01-07,30595,12+,0.0,3,30.0632911392405
3398,2241450,2020-02-13,2020-02-13,19255,18+,0.0,1,32.3734177215189
3399,1938403,2020-01-01,2020-01-02,30595,12+,0.0,2,31.6455696202531
3400,2006735,2020-01-07,2020-01-07,30595,12+,0.0,1,42.7215189873417
3401,2033249,2020-01-11,2020-01-11,30595,12+,0.0,2,41.1392405063291
3402,1977553,2020-01-04,2020-01-05,30595,12+,0.0,2,25.1582278481012
3403,2083515,2020-01-20,2020-01-20,30595,12+,0.0,2,23.7341772151898
3404,2460435,2020-03-08,2020-03-08,35404,16+,5.0,2,42.7215189873417
3405,1983895,2020-01-04,2020-01-05,30595,12+,0.0,2,36.3924050632911
3406,2076261,2020-01-19,2020-01-19,30595,12+,0.0,2,47.4683544303797
3407,2076082,2020-01-19,2020-01-19,30595,12+,0.0,1,39.5569620253164
3408,1939121,2020-01-01,2020-01-02,30595,12+,0.0,2,47.4683544303797
3409,1955136,2020-01-02,2020-01-02,30595,12+,0.0,1,55.379746835443
3410,2225612,2020-02-11,2020-02-11,19255,18+,0.0,2,22.1518987341772
3411,2323217,2020-02-21,2020-02-22,36253,6+,0.0,3,26.8987341772151
3412,2106872,2020-01-25,2020-01-25,35312,6+,0.0,2,39.5569620253164
3413,2112118,2020-01-25,2020-01-25,35312,6+,0.0,2,68.0379746835443
3414,2126510,2020-01-27,2020-01-27,35312,6+,0.0,2,63.2911392405063
3415,2128653,2020-01-28,2020-01-28,35312,6+,0.0,2,26.8987341772151
3416,2563846,2020-09-05,2020-09-07,42471,16+,7.5,2,94.9367088607595
3417,2551135,2020-09-02,2020-09-03,42471,16+,7.5,2,55.379746835443
3418,2685085,2020-10-12,2020-10-12,42471,16+,7.5,2,58.5443037974683
3419,2651593,2020-09-28,2020-09-29,42471,16+,7.5,2,23.7341772151898
3420,2563474,2020-09-05,2020-09-05,42471,16+,7.5,2,26.8987341772151
3421,2672398,2020-10-07,2020-10-07,42471,16+,7.5,1,23.7341772151898
3422,2653545,2020-09-29,2020-09-29,42471,16+,7.5,2,42.7215189873417
3423,2600049,2020-09-13,2020-09-13,42471,16+,7.5,2,63.2911392405063
3424,2580135,2020-09-09,2020-09-09,42471,16+,7.5,2,49.0506329113924
3425,2100283,2020-01-24,2020-01-25,28987,16+,7.9,2,60.126582278481
3426,2561542,2020-09-04,2020-09-04,42471,16+,7.5,4,82.2784810126582
3427,2569782,2020-09-06,2020-09-06,42471,16+,7.5,1,205.696202531645
3428,2710577,2020-10-24,2020-10-24,42471,16+,7.5,1,45.886075949367
3429,2560807,2020-09-04,2020-09-06,42471,16+,7.5,3,94.9367088607595
3430,2607900,2020-09-15,2020-09-15,42471,16+,7.5,2,55.379746835443
3431,2563253,2020-09-05,2020-09-13,42471,16+,7.5,2,53.7974683544303
3432,2652684,2020-09-29,2020-09-30,42471,16+,7.5,2,18.9873417721519
3433,2373180,2020-02-25,2020-02-25,36253,6+,0.0,2,23.7341772151898
3434,2121242,2020-01-26,2020-01-26,35312,6+,0.0,2,41.1392405063291
3435,2104287,2020-01-24,2020-01-24,35312,6+,0.0,2,55.379746835443
3436,2104489,2020-01-24,2020-01-24,35312,6+,0.0,2,55.379746835443
3437,2593573,2020-09-12,2020-09-12,42471,16+,7.5,1,56.9620253164556
3438,2118739,2020-01-26,2020-01-26,28987,16+,7.9,3,31.6455696202531
3439,2609283,2020-09-16,2020-09-17,42471,16+,7.5,2,15.8227848101265
3440,2563191,2020-09-05,2020-09-05,42471,16+,7.5,2,63.2911392405063
3441,2563151,2020-09-05,2020-09-05,42471,16+,7.5,1,45.886075949367
3442,2559053,2020-09-04,2020-09-04,42471,16+,7.5,1,60.126582278481
3443,2000631,2020-01-06,2020-01-06,28987,16+,7.9,3,61.7088607594936
3444,2589007,2020-09-11,2020-09-11,42471,16+,7.5,2,60.126582278481
3445,2566188,2020-09-05,2020-09-05,42471,16+,7.5,2,68.0379746835443
3446,2634355,2020-09-23,2020-09-23,42471,16+,7.5,2,25.3164556962025
3447,2709708,2020-10-24,2020-10-25,42471,16+,7.5,2,39.5569620253164
3448,2603498,2020-09-14,2020-09-14,42471,16+,7.5,2,34.8101265822784
3449,2582497,2020-09-10,2020-09-11,42471,16+,7.5,1,55.379746835443
3450,2550659,2020-09-02,2020-09-03,42471,16+,7.5,2,63.2911392405063
3451,2684523,2020-10-12,2020-10-12,42471,16+,7.5,2,26.8987341772151
3452,2639657,2020-09-24,2020-09-25,42471,16+,7.5,2,107.59493670886
3453,2715135,2020-10-26,2020-10-26,42471,16+,7.5,2,42.7215189873417
3454,2606060,2020-09-15,2020-09-15,42471,16+,7.5,2,63.2911392405063
3455,2604570,2020-09-14,2020-09-14,42471,16+,7.5,1,52.2151898734177
3456,2175525,2020-02-04,2020-02-04,32452,12+,7.7,2,28.4810126582278
3457,1986306,2020-01-05,2020-01-05,32381,12+,0.0,4,44.3037974683544
3458,2027527,2020-01-10,2020-01-10,32381,12+,0.0,2,30.0632911392405
3459,2002470,2020-01-07,2020-01-07,32381,12+,0.0,4,44.3037974683544
3460,2005968,2020-01-07,2020-01-07,32381,12+,0.0,2,44.3037974683544
3461,2637318,2020-09-24,2020-09-24,52664,6+,0.0,2,25.3164556962025
3462,2026266,2020-01-10,2020-01-10,32381,12+,0.0,1,47.4683544303797
3463,2008195,2020-01-07,2020-01-07,32381,12+,0.0,2,28.4810126582278
3464,2031985,2020-01-11,2020-01-11,32381,12+,0.0,3,64.8734177215189
3465,1996832,2020-01-06,2020-01-06,32381,12+,0.0,1,47.4683544303797
3466,2074429,2020-01-18,2020-01-19,32381,12+,0.0,4,47.4683544303797
3467,2049240,2020-01-14,2020-01-14,32381,12+,0.0,3,31.6455696202531
3468,2070836,2020-01-18,2020-01-19,32381,12+,0.0,3,55.379746835443
3469,2007455,2020-01-07,2020-01-08,32381,12+,0.0,2,31.6455696202531
3470,2024276,2020-01-10,2020-01-11,32381,12+,0.0,2,66.4556962025316
3471,2049319,2020-01-14,2020-01-14,32381,12+,0.0,3,25.3164556962025
3472,2102105,2020-01-24,2020-01-25,32381,12+,0.0,2,39.5569620253164
3473,1998986,2020-01-06,2020-01-06,32381,12+,0.0,2,39.5569620253164
3474,2008062,2020-01-07,2020-01-07,32381,12+,0.0,4,34.8101265822784
3475,2025158,2020-01-10,2020-01-10,32381,12+,0.0,3,44.3037974683544
3476,2011626,2020-01-08,2020-01-08,32381,12+,0.0,2,55.379746835443
3477,2018493,2020-01-09,2020-01-09,32600,18+,0.0,1,41.1392405063291
3478,2042502,2020-01-12,2020-01-12,32600,18+,0.0,2,49.0506329113924
3479,2090597,2020-01-22,2020-01-22,32600,18+,0.0,5,39.5569620253164
3480,2074252,2020-01-18,2020-01-18,32600,18+,0.0,2,42.7215189873417
3481,2061007,2020-01-16,2020-01-17,32600,18+,0.0,2,40.9810126582278
3482,2037278,2020-01-11,2020-01-12,29861,6+,0.0,3,28.4810126582278
3483,1985825,2020-01-05,2020-01-05,29861,6+,0.0,2,47.4683544303797
3484,2019390,2020-01-09,2020-01-11,32600,18+,0.0,2,55.379746835443
3485,2195291,2020-02-07,2020-02-07,32600,18+,0.0,2,39.5569620253164
3486,1969930,2020-01-03,2020-01-04,29861,6+,0.0,2,31.6455696202531
3487,2054037,2020-01-15,2020-01-15,32600,18+,0.0,1,23.7341772151898
3488,2074240,2020-01-18,2020-01-20,32600,18+,0.0,2,47.4683544303797
3489,2135154,2020-01-29,2020-01-30,32600,18+,0.0,2,31.6455696202531
3490,2119471,2020-01-26,2020-01-26,32600,18+,0.0,2,52.2151898734177
3491,2038579,2020-01-12,2020-01-12,32600,18+,0.0,2,63.2911392405063
3492,2051077,2020-01-14,2020-01-14,32600,18+,0.0,2,25.3164556962025
3493,2020119,2020-01-09,2020-01-09,32600,18+,0.0,5,71.2025316455696
3494,2045900,2020-01-13,2020-01-13,32600,18+,0.0,2,39.5569620253164
3495,2113536,2020-01-25,2020-01-25,32600,18+,0.0,3,69.6202531645569
3496,2086206,2020-01-21,2020-01-22,32600,18+,0.0,2,31.6455696202531
3497,2301781,2020-02-18,2020-02-20,36253,6+,0.0,4,14.2405063291139
3498,2327235,2020-02-22,2020-02-22,36253,6+,0.0,2,37.9746835443038
3499,2349690,2020-02-23,2020-02-23,37815,16+,0.0,2,39.5569620253164
3500,2365622,2020-02-24,2020-02-24,36253,6+,0.0,2,58.5443037974683
3501,2462752,2020-03-09,2020-03-09,36253,6+,0.0,4,31.6455696202531
3502,2327713,2020-02-22,2020-02-22,36253,6+,0.0,3,28.4810126582278
3503,2310730,2020-02-20,2020-02-21,36253,6+,0.0,3,42.7215189873417
3504,2378346,2020-02-26,2020-02-27,36253,6+,0.0,4,45.4905063291139
3505,2324954,2020-02-21,2020-02-22,36253,6+,0.0,2,42.7215189873417
3506,2339420,2020-02-22,2020-02-23,36253,6+,0.0,2,23.7341772151898
3507,2380819,2020-02-27,2020-02-27,36253,6+,0.0,1,26.8987341772151
3508,2332141,2020-02-22,2020-02-22,36253,6+,0.0,2,44.3037974683544
3509,2369138,2020-02-25,2020-02-25,36253,6+,0.0,2,63.2911392405063
3510,2374460,2020-02-25,2020-02-26,36253,6+,0.0,2,39.5569620253164
3511,2354557,2020-02-23,2020-02-24,36253,6+,0.0,2,28.4810126582278
3512,2289365,2020-02-17,2020-02-17,37815,16+,0.0,3,37.9746835443038
3513,2406434,2020-03-01,2020-03-01,36253,6+,0.0,2,47.4683544303797
3514,2096133,2020-01-23,2020-02-02,32934,18+,6.5,2,110.759493670886
3515,2393528,2020-02-29,2020-02-29,36253,6+,0.0,2,47.4683544303797
3516,2330225,2020-02-22,2020-02-22,36253,6+,0.0,2,44.3037974683544
3517,2375502,2020-02-26,2020-02-29,36253,6+,0.0,2,37.9746835443038
3518,2030187,2020-01-11,2020-01-11,32600,18+,0.0,1,61.7088607594936
3519,2047198,2020-01-13,2020-01-13,32600,18+,0.0,2,22.1518987341772
3520,2031201,2020-01-11,2020-01-12,29861,6+,0.0,2,14.2405063291139
3521,1975188,2020-01-04,2020-01-04,29861,6+,0.0,2,39.5569620253164
3522,2000413,2020-01-06,2020-01-07,29861,6+,0.0,2,42.7215189873417
3523,2039344,2020-01-12,2020-01-12,29861,6+,0.0,2,44.3037974683544
3524,1974057,2020-01-04,2020-01-04,29861,6+,0.0,3,31.6455696202531
3525,2075675,2020-01-18,2020-01-20,32600,18+,0.0,2,47.4683544303797
3526,1993938,2020-01-06,2020-01-06,29861,6+,0.0,2,44.3037974683544
3527,2031581,2020-01-11,2020-01-11,32600,18+,0.0,2,42.7215189873417
3528,2511438,2020-03-24,2020-03-24,41254,12+,0.0,2,18.9873417721519
3529,2035646,2020-01-11,2020-01-12,32600,18+,0.0,2,23.7341772151898
3530,1939131,2020-01-01,2020-01-02,29861,6+,0.0,2,30.0632911392405
3531,2044121,2020-01-12,2020-01-12,32600,18+,0.0,2,39.5569620253164
3532,2510888,2020-03-23,2020-03-23,41254,12+,0.0,2,47.4683544303797
3533,2059701,2020-01-16,2020-01-16,32600,18+,0.0,1,47.4683544303797
3534,2057603,2020-01-16,2020-01-16,32600,18+,0.0,2,31.6455696202531
3535,1940360,2020-01-01,2020-01-02,29861,6+,0.0,2,33.2278481012658
3536,2036307,2020-01-11,2020-01-11,32600,18+,0.0,2,63.2911392405063
3537,1974181,2020-01-04,2020-01-04,29861,6+,0.0,4,15.8227848101265
3538,2472761,2020-03-10,2020-03-12,38648,16+,0.0,2,42.7215189873417
3539,2721946,2020-10-29,2020-10-31,57198,12+,5.35,2,28.4810126582278
3540,2723919,2020-10-30,2020-10-30,57198,12+,5.35,2,39.5569620253164
3541,2718795,2020-10-28,2020-10-29,57198,12+,5.35,2,55.379746835443
3542,2724752,2020-10-30,2020-11-01,57198,12+,5.35,2,94.9367088607595
3543,2097264,2020-01-23,2020-01-24,31402,18+,7.45,1,31.6455696202531
3544,2111228,2020-01-25,2020-01-25,31402,18+,7.45,2,47.4683544303797
3545,2059891,2020-01-16,2020-01-16,31402,18+,7.45,2,69.6202531645569
3546,2062615,2020-01-17,2020-01-17,31402,18+,7.45,1,56.9620253164556
3547,2090028,2020-01-21,2020-01-22,31402,18+,7.45,1,15.8227848101265
3548,2054143,2020-01-15,2020-01-17,31402,18+,7.45,2,83.8607594936708
3549,2130199,2020-01-28,2020-01-28,33442,18+,8.2,4,22.1518987341772
3550,2161337,2020-02-02,2020-02-02,31402,18+,7.45,2,39.5569620253164
3551,2084239,2020-01-20,2020-01-21,31402,18+,7.45,2,47.4683544303797
3552,2081429,2020-01-19,2020-01-19,31402,18+,7.45,3,91.7721518987341
3553,2113883,2020-01-25,2020-01-26,31402,18+,7.45,2,55.379746835443
3554,2089393,2020-01-21,2020-01-21,31402,18+,7.45,1,28.4810126582278
3555,2228320,2020-02-11,2020-02-11,33442,18+,8.2,1,39.5569620253164
3556,2110771,2020-01-25,2020-01-25,32837,18+,7.6,2,39.5569620253164
3557,2047003,2020-01-13,2020-01-13,32837,18+,7.6,1,22.1518987341772
3558,2035116,2020-01-11,2020-01-11,32837,18+,7.6,1,53.7974683544303
3559,2065955,2020-01-17,2020-01-17,32837,18+,7.6,2,56.9620253164556
3560,2044581,2020-01-13,2020-01-14,32837,18+,7.6,1,15.8227848101265
3561,2670299,2020-10-06,2020-10-07,52663,18+,0.0,1,158.227848101265
3562,2039905,2020-01-12,2020-01-12,31074,12+,0.0,2,39.5569620253164
3563,1945994,2020-01-01,2020-01-01,28986,6+,7.05,3,60.126582278481
3564,2077090,2020-01-19,2020-01-19,28986,6+,7.05,2,45.886075949367
3565,1960740,2020-01-02,2020-01-02,31074,12+,0.0,4,71.2025316455696
3566,2093154,2020-01-22,2020-01-22,31074,12+,0.0,1,34.8101265822784
3567,2009486,2020-01-07,2020-01-07,31074,12+,0.0,3,55.379746835443
3568,2010571,2020-01-07,2020-01-07,31074,12+,0.0,2,55.379746835443
3569,2003662,2020-01-07,2020-01-07,31074,12+,0.0,2,44.3037974683544
3570,2163123,2020-02-02,2020-02-02,28986,6+,7.05,2,53.7974683544303
3571,1996135,2020-01-06,2020-01-06,31074,12+,0.0,2,72.7848101265822
3572,1943208,2020-01-01,2020-01-01,31074,12+,0.0,2,52.2151898734177
3573,1961095,2020-01-02,2020-01-04,28986,6+,7.05,3,41.1392405063291
3574,1965813,2020-01-03,2020-01-03,31074,12+,0.0,2,60.126582278481
3575,2656692,2020-10-01,2020-10-01,54758,18+,0.0,1,45.886075949367
3576,2017103,2020-01-08,2020-01-08,31074,12+,0.0,2,31.6455696202531
3577,1997024,2020-01-06,2020-01-06,31074,12+,0.0,2,47.4683544303797
3578,2003936,2020-01-07,2020-01-07,28986,6+,7.05,2,34.8101265822784
3579,1964335,2020-01-03,2020-01-03,31074,12+,0.0,2,47.4683544303797
3580,1996029,2020-01-06,2020-01-06,31074,12+,0.0,1,85.4430379746835
3581,2006301,2020-01-07,2020-01-07,28986,6+,7.05,2,69.6202531645569
3582,2141473,2020-01-30,2020-02-02,32452,12+,7.7,2,79.1139240506329
3583,2054555,2020-01-15,2020-01-15,32381,12+,0.0,2,39.5569620253164
3584,2014711,2020-01-08,2020-01-08,32381,12+,0.0,2,25.3164556962025
3585,2044891,2020-01-13,2020-01-14,32381,12+,0.0,3,31.6455696202531
3586,1986123,2020-01-05,2020-01-05,32381,12+,0.0,2,49.0506329113924
3587,2036911,2020-01-11,2020-01-11,32381,12+,0.0,2,50.632911392405
3588,2012193,2020-01-08,2020-01-08,32381,12+,0.0,2,28.4810126582278
3589,2049073,2020-01-14,2020-01-14,32381,12+,0.0,4,18.9873417721519
3590,2109309,2020-01-25,2020-01-25,32381,12+,0.0,3,47.4683544303797
3591,2015858,2020-01-08,2020-01-08,32381,12+,0.0,2,55.379746835443
3592,2011230,2020-01-08,2020-01-08,32381,12+,0.0,2,31.6455696202531
3593,2079889,2020-01-19,2020-01-19,32381,12+,0.0,2,44.3037974683544
3594,2068640,2020-01-18,2020-01-18,32381,12+,0.0,2,34.8101265822784
3595,2067618,2020-01-18,2020-01-18,32381,12+,0.0,2,39.5569620253164
3596,2025429,2020-01-10,2020-01-10,32381,12+,0.0,2,71.2025316455696
3597,2072555,2020-01-18,2020-01-18,32381,12+,0.0,2,55.379746835443
3598,2042849,2020-01-12,2020-01-12,32381,12+,0.0,2,31.6455696202531
3599,2215266,2020-02-09,2020-02-09,32381,12+,0.0,2,49.0506329113924
3600,2032483,2020-01-11,2020-01-11,32381,12+,0.0,2,85.4430379746835
3601,1971630,2020-01-03,2020-01-03,32381,12+,0.0,2,42.7215189873417
3602,2044087,2020-01-12,2020-01-12,32381,12+,0.0,2,28.4810126582278
3603,2221646,2020-02-10,2020-02-10,32452,12+,7.7,2,28.4810126582278
3604,2055463,2020-01-15,2020-01-15,32381,12+,0.0,2,23.7341772151898
3605,2032677,2020-01-11,2020-01-12,32381,12+,0.0,2,30.0632911392405
3606,2030378,2020-01-11,2020-01-11,32381,12+,0.0,2,44.3037974683544
3607,2027716,2020-01-10,2020-01-11,32381,12+,0.0,2,47.4683544303797
3608,2022405,2020-01-10,2020-01-10,32381,12+,0.0,3,47.4683544303797
3609,2017826,2020-01-09,2020-01-10,32381,12+,0.0,2,33.2278481012658
3610,2307247,2020-02-19,2020-02-20,32381,12+,0.0,2,42.7215189873417
3611,2678500,2020-10-10,2020-10-10,52664,6+,0.0,4,39.5569620253164
3612,2086694,2020-01-21,2020-01-21,32381,12+,0.0,3,23.7341772151898
3613,2027932,2020-01-10,2020-01-10,32381,12+,0.0,2,45.886075949367
3614,2009184,2020-01-07,2020-01-07,32381,12+,0.0,2,91.7721518987341
3615,2007229,2020-01-07,2020-01-07,32381,12+,0.0,4,41.1392405063291
3616,2187120,2020-02-06,2020-02-06,32381,12+,0.0,2,37.9746835443038
3617,2068875,2020-01-18,2020-01-18,32381,12+,0.0,4,47.4683544303797
3618,2004205,2020-01-07,2020-01-07,32381,12+,0.0,3,50.632911392405
3619,2051681,2020-01-14,2020-01-14,32381,12+,0.0,2,25.1582278481012
3620,2212980,2020-02-09,2020-02-09,32381,12+,0.0,2,34.8101265822784
3621,2092800,2020-01-22,2020-01-22,32381,12+,0.0,2,34.8101265822784
3622,1953854,2020-01-02,2020-01-02,32381,12+,0.0,1,47.4683544303797
3623,2081875,2020-01-19,2020-01-19,32381,12+,0.0,3,28.4810126582278
3624,2558237,2020-09-04,2020-09-04,42471,16+,7.5,2,49.0506329113924
3625,2131040,2020-01-28,2020-01-28,32182,12+,5.0,4,25.3164556962025
3626,2720296,2020-10-29,2020-10-29,55963,16+,0.0,2,47.4683544303797
3627,2719560,2020-10-28,2020-10-28,55963,16+,0.0,2,39.5569620253164
3628,2110458,2020-01-25,2020-01-25,32182,12+,5.0,2,47.4683544303797
3629,2720660,2020-10-29,2020-10-29,55963,16+,0.0,1,61.7088607594936
3630,2105095,2020-01-24,2020-01-24,32182,12+,5.0,2,71.2025316455696
3631,2145464,2020-01-31,2020-02-01,32182,12+,5.0,2,55.379746835443
3632,2073137,2020-01-18,2020-01-18,32182,12+,5.0,2,41.1392405063291
3633,2075153,2020-01-18,2020-01-18,32182,12+,5.0,2,56.9620253164556
3634,2203756,2020-02-08,2020-02-08,35403,6+,5.05,2,63.2911392405063
3635,2240505,2020-02-13,2020-02-13,35403,6+,5.05,1,50.632911392405
3636,2084543,2020-01-20,2020-01-20,32182,12+,5.0,3,30.0632911392405
3637,2111863,2020-01-25,2020-01-25,32182,12+,5.0,2,42.7215189873417
3638,2063837,2020-01-17,2020-01-17,32182,12+,5.0,2,45.886075949367
3639,2079737,2020-01-19,2020-01-19,32182,12+,5.0,2,60.126582278481
3640,2081923,2020-01-19,2020-01-20,32182,12+,5.0,2,47.4683544303797
3641,2135566,2020-01-29,2020-01-29,32182,12+,5.0,4,31.6455696202531
3642,2616813,2020-09-18,2020-09-18,47872,16+,0.0,2,18.9873417721519
3643,2064908,2020-01-17,2020-01-17,32182,12+,5.0,2,41.1392405063291
3644,2633508,2020-09-22,2020-09-22,52080,18+,0.0,3,23.7341772151898
3645,2712134,2020-10-25,2020-10-25,55963,16+,0.0,3,60.126582278481
3646,2494597,2020-03-15,2020-03-15,38648,16+,0.0,2,71.2025316455696
3647,2659789,2020-10-02,2020-10-02,46705,18+,6.15,2,74.3670886075949
3648,2723257,2020-10-30,2020-10-30,57198,12+,5.35,2,74.3670886075949
3649,2074768,2020-01-18,2020-01-18,31402,18+,7.45,2,60.126582278481
3650,2069298,2020-01-18,2020-01-19,31402,18+,7.45,5,56.9620253164556
3651,2108985,2020-01-25,2020-01-25,31402,18+,7.45,2,47.4683544303797
3652,2717067,2020-10-27,2020-10-29,56599,18+,0.0,2,82.2784810126582
3653,2115666,2020-01-25,2020-01-26,31402,18+,7.45,2,26.8987341772151
3654,2069679,2020-01-18,2020-01-18,31402,18+,7.45,2,71.2025316455696
3655,2054603,2020-01-15,2020-01-16,31402,18+,7.45,1,23.7341772151898
3656,2053382,2020-01-15,2020-01-17,31402,18+,7.45,2,47.4683544303797
3657,2722377,2020-10-29,2020-10-30,56599,18+,0.0,2,52.2151898734177
3658,2129205,2020-01-28,2020-02-01,31402,18+,7.45,1,55.379746835443
3659,2528367,2020-08-09,2020-08-10,33442,18+,8.2,2,55.379746835443
3660,2103940,2020-01-24,2020-01-25,31402,18+,7.45,1,31.6455696202531
3661,2073285,2020-01-18,2020-01-18,32837,18+,7.6,2,50.632911392405
3662,2110372,2020-01-25,2020-01-25,32837,18+,7.6,2,39.5569620253164
3663,2072994,2020-01-18,2020-01-18,32837,18+,7.6,2,52.2151898734177
3664,2039945,2020-01-12,2020-01-12,32837,18+,7.6,2,75.9493670886076
3665,2086444,2020-01-21,2020-01-21,32837,18+,7.6,2,30.0632911392405
3666,2104842,2020-01-24,2020-01-25,30231,6+,8.2,4,23.7341772151898
3667,2117235,2020-01-26,2020-01-26,30231,6+,8.2,3,23.7341772151898
3668,2045770,2020-01-13,2020-01-13,32837,18+,7.6,2,39.5569620253164
3669,2560417,2020-09-04,2020-09-04,42471,16+,7.5,1,107.59493670886
3670,2133618,2020-01-29,2020-01-29,32182,12+,5.0,3,23.7341772151898
3671,2723515,2020-10-30,2020-10-30,55963,16+,0.0,2,45.886075949367
3672,2707721,2020-10-23,2020-10-23,55963,16+,0.0,2,55.379746835443
3673,2215807,2020-02-09,2020-02-09,35403,6+,5.05,3,71.2025316455696
3674,2083843,2020-01-20,2020-01-20,32182,12+,5.0,2,15.8227848101265
3675,2075172,2020-01-18,2020-01-18,32182,12+,5.0,3,68.0379746835443
3676,2068224,2020-01-18,2020-01-18,32182,12+,5.0,3,31.6455696202531
3677,2229144,2020-02-11,2020-02-11,32182,12+,5.0,2,18.9873417721519
3678,2704409,2020-10-22,2020-10-22,55963,16+,0.0,2,31.6455696202531
3679,2556572,2020-09-03,2020-09-04,47872,16+,0.0,2,23.7341772151898
3680,2071186,2020-01-18,2020-01-18,32182,12+,5.0,2,75.9493670886076
3681,2058994,2020-01-16,2020-01-16,32182,12+,5.0,2,47.4683544303797
3682,2707007,2020-10-23,2020-10-23,55963,16+,0.0,2,34.8101265822784
3683,2070224,2020-01-18,2020-01-18,32182,12+,5.0,2,60.126582278481
3684,2713073,2020-10-25,2020-10-25,55963,16+,0.0,2,85.4430379746835
3685,2090972,2020-01-22,2020-01-22,32182,12+,5.0,2,23.7341772151898
3686,2706773,2020-10-23,2020-10-23,55963,16+,0.0,2,34.8101265822784
3687,2599820,2020-09-13,2020-09-13,47872,16+,0.0,2,49.0506329113924
3688,2095953,2020-01-23,2020-01-23,32182,12+,5.0,1,25.3164556962025
3689,2068860,2020-01-18,2020-01-18,32182,12+,5.0,2,39.5569620253164
3690,2073589,2020-01-18,2020-01-18,32182,12+,5.0,2,55.379746835443
3691,2321369,2020-02-21,2020-02-21,36253,6+,0.0,1,69.6202531645569
3692,2112881,2020-01-25,2020-01-25,35312,6+,0.0,3,45.886075949367
3693,2182554,2020-02-05,2020-02-05,35312,6+,0.0,2,22.1518987341772
3694,2105735,2020-01-24,2020-01-24,35312,6+,0.0,3,18.9873417721519
3695,2123958,2020-01-27,2020-01-27,35312,6+,0.0,2,22.1518987341772
3696,2671887,2020-10-07,2020-10-07,42471,16+,7.5,1,34.8101265822784
3697,2576921,2020-09-08,2020-09-08,42471,16+,7.5,2,71.2025316455696
